evidence_label,evidence,claim
SUPPORTS,"If the Greenland ice sheet were to melt away completely, the world's sea level would rise by more than 7 m (23 ft).","The melting Greenland ice sheet is already a major contributor to rising sea level and if it was eventually lost entirely, the oceans would rise by six metres around the world, flooding many of the world’s largest cities."
NOT_ENOUGH_INFO,"Cooler A telemetry became frozen on March 24, 2014, but this had no impact on science gathering.","As of today,JAXA shows that we have more ice than any time on this date for the past 8 years of Aqua satellite measurement for this AMSRE dataset."""
NOT_ENOUGH_INFO,"In April 2008, the wholesale price was $10 per 1000 cubic feet ($10/million BTU).","” ‘You see, gas in America is incredibly cheap, because of fracking,’ he says."
REFUTES,"Earth is very close to being in radiative equilibrium, the situation where the incoming solar energy is balanced by an equal flow of heat to space; under that condition, global temperatures will be relatively stable.",The long term warming trend indicates the total energy in the Earth's climate system is increasing due to an energy imbalance.
NOT_ENOUGH_INFO,"A global catastrophic risk is a hypothetical future event which could damage human well-being on a global scale, even crippling or destroying modern civilization.",Their analysis calculates the existential climate-related security risk to Earth through a scenario set 30 years into the future.
SUPPORTS,Lead authors of IPCC reports assess the available information about climate change based on published sources.,"The IPCC lead authors are experts in their field, instructed to fairly represent the full range of the up-to-date, peer-reviewed literature."
NOT_ENOUGH_INFO,Atmospheric methane concentrations are of interest because it is one of the most potent greenhouse gases in Earth's atmosphere.,Water vapor is the most powerful greenhouse gas.
NOT_ENOUGH_INFO,"On January 20, 2014, Subodh Varma reporting for The Economic Times indicated that not only had Wikipedia's growth stalled, it ""had lost nearly ten percent of its page views last year.","‘Getting hung up on the exact nature of the records is interesting, and there’s lots of technical work that can be done there, but the main take-home response there is that the trends we’ve been seeing since the 1970s are continuing and have not paused in any way,’ he said.”"
NOT_ENOUGH_INFO,In 2001 the five-star Hilton hotel opened with 382 rooms.,"During ""the recent global warming summit in Copenhagen, Nancy Pelosi and others stayed at a five-star hotel on a trip costing nearly $10,000 per person."""
NOT_ENOUGH_INFO,"NOAA warns of dangerous weather, charts seas, guides the use and protection of ocean and coastal resources, and conducts research to provide understanding and improve stewardship of the environment.","The tax-payer funded National Oceanic and Atmospheric Administration  (NOAA) has become mired in fresh global warming data scandal involving  numbers for the Great Lakes region that substantially ramp up averages."""
SUPPORTS,"Gartner's own press release said, ""Apple continued its downward trend with a decline of 7.7 percent in the second quarter of 2016"", which is their decline, based on absolute number of units, that underestimates the relative decline (with the market increasing), along with the misleading ""1.7 percent [point]"" decline.","In fact, the trend, while not statistically significant, is downward.”"
NOT_ENOUGH_INFO,"This report explicitly endorses the IPCC view of attribution of recent climate change as representing the view of the scientific community: The changes observed over the last several decades are likely mostly due to human activities, but we cannot rule out that some significant part of these changes is also a reflection of natural variability.","Claims that the IPCC does not accurately represent the views and findings of the scientists, on whose work the IPCC reports are based, are not supported by the facts."
NOT_ENOUGH_INFO,The Clean Power Plan was an Obama administration policy aimed at combating anthropogenic climate change (global warming) that was first proposed by the Environmental Protection Agency (EPA) in June 2014.,"The Obama administration's ""own Environmental Protection Agency"" has said its Clean Power Plan ""will have a marginal impact on climate change."""
NOT_ENOUGH_INFO,"Examples of mitigation include reducing energy demand by increasing energy efficiency, phasing out fossil fuels by switching to low-carbon energy sources, and removing carbon dioxide from Earth's atmosphere.","Less energy is escaping to space: Carbon dioxide (CO2) acts like a blanket; adding more CO2 makes the 'blanket' thicker, and humans are adding more CO2 all the time."
NOT_ENOUGH_INFO,We’ve got to put a stop to it in order to set a precedent.,"They were going to be gone by now, but now they're setting records"
NOT_ENOUGH_INFO,The IPCC was tasked with reviewing peer-reviewed scientific literature and other relevant publications to provide information on the state of knowledge about climate change.,"But the central message of the IPCC AR4, is confirmed by the peer reviewed literature."
NOT_ENOUGH_INFO,Hypothesis tests are used when determining what outcomes of a study would lead to a rejection of the null hypothesis for a pre-specified level of significance.,"“The notion that world-wide weather is becoming more extreme is just that: a notion, or a testable hypothesis."
NOT_ENOUGH_INFO,"""The Shrinking Glaciers of Kilimanjaro: Can Global Warming Be Blamed?"".",'Gore claims the snowcap atop Africa's Mt. Kilimanjaro is shrinking and that global warming is to blame.
NOT_ENOUGH_INFO,"The Climatic Research Unit developed its gridded CRUTEM data set of land air temperature anomalies from instrumental temperature records held by National Meteorological Organisations around the world, often under formal or informal confidentiality agreements that restricted use of this raw data to academic purposes, and prevented it from being passed onto third parties.","Though CRU neglected to provide an exact list of temperature stations, it could not have hid or tampered with data."
NOT_ENOUGH_INFO,"Because the complexity of the climate makes accurate prediction difficult, the APS urges an enhanced effort to understand the effects of human activity on the Earth's climate, and to provide the technological options for meeting the climate challenge in the near and longer terms.","‘With levels of carbon dioxide in the atmosphere consistently breaking new records, the influence of human activities on the climate system has become more and more evident,’ said Taalas."
